coding,beta,se,pvalue,n,outlier_count,outlier_pvalue,heteroscedasticity_pvalue,protein,-LOG10P
1,-0.083115086,0.009279948,3.52632931075168e-19,32864,3,0.003828804,1.20391649132063e-09,A1BG,18.45267713
2,-0.022392996,0.009832751,0.022769598,32004,2,0.046819019,2.24502397771594e-10,AAMDC,1.642644645
3,-0.022904346,0.010672976,0.03187851,36465,1,0.282785327,8.73126268246498e-12,AARSD1,1.496501981
4,-0.015626496,0.009735325,0.108474374,31776,1,0.080652037,5.55580291217799e-24,ABCA2,0.964672847
5,-0.031569353,0.010732784,0.003269445,36270,1,0.189435181,8.30732950812252e-17,ABHD14B,2.485525997
6,-0.041280305,0.010749747,0.000123183,36465,1,0.350829777,2.07321782825915e-29,ABL1,3.909450376
7,0.018948661,0.010023468,0.058709334,32833,1,0.093868982,0.25776535,ABO,1.231292843
8,-0.030537084,0.009807024,0.001848605,31776,1,0.249096166,4.71538275068548e-17,ABRAXAS2,2.733155786
9,-0.073005321,0.010364021,1.9000733387776e-12,35873,1,0.447809796,1.33446266224326e-08,ACAA1,11.72122964
10,-0.006016714,0.009933238,0.544708101,32262,1,0.225244673,1.67118408931197e-06,ACADM,0.263836166
11,-0.012395175,0.010008163,0.215537195,32845,1,0.136563816,9.71407104758467e-06,ACADSB,0.666477774
12,-0.006496258,0.009937759,0.5133128,36154,1,0.234538969,1.29916718044468e-25,ACAN,0.289617906
13,0.029448119,0.009957426,0.003104637,32833,1,0.038596646,4.18473846653726e-12,ACE,2.507989181
14,-0.046579718,0.009203925,4.19442023877746e-07,35898,9,0.000308252,1.0057278189936e-79,ACE2,6.37732806
15,0.049139127,0.009285726,1.21846852363236e-07,32092,1,0.109626435,8.96269394981021e-98,ACHE,6.914185685
16,-0.049589892,0.009991415,6.96711993044899e-07,32712,1,0.153259157,0.00021632,ACOT13,6.156946714
17,-0.024087155,0.010884877,0.026910648,36448,1,0.729604317,0.562033055,ACOX1,1.570075838
18,0.038300126,0.009811869,9.50267453537855e-05,31885,1,0.270970224,2.34704396104683e-26,ACP1,4.022154145
19,-0.167234117,0.010334149,1.06836669389842e-58,36670,1,0.054294263,0.541999112,ACP5,57.97127966
20,-0.038734258,0.010999412,0.000429657,36814,1,1.820996332,4.39908574068941e-19,ACP6,3.366878226
21,-0.023848315,0.009939809,0.016433231,32702,1,0.124441182,0.00028575,ACRBP,1.784277053
22,0.023697526,0.006301462,0.000169782,31885,10,6.33150420898434e-05,0,ACRV1,3.77010755
23,0.025300855,0.009874761,0.010406488,31776,1,0.053324042,0.067164816,ACSL1,1.982695831
24,-0.015945922,0.009257585,0.084992843,35898,1,0.078174373,2.82399449948318e-109,ACTA2,1.070617646
25,0.07197156,0.00957966,5.93257607337756e-14,31776,1,0.00454969,1.28650159576406e-33,ACTN2,13.22675668
26,-0.028548114,0.010628841,0.007236574,35960,1,0.430120372,0.365003509,ACTN4,2.140466999
27,-0.038468606,0.009577114,5.9132187038744e-05,36265,1,0.052607534,2.71096868707892e-14,ACVRL1,4.228176058
28,-0.062627601,0.009458023,3.60169188517776e-11,36448,2,0.033728452,9.90872982053504e-30,ACY1,10.44349344
29,-0.011103545,0.009644501,0.249624709,31776,1,0.095493552,3.85814092163746e-11,ACY3,0.602712428
30,-0.038446133,0.009783278,8.52024462612366e-05,31965,1,0.029429267,1.12130927743269e-25,ACYP1,4.069547936
31,0.020348951,0.010915144,0.062289473,36881,1,1.36176104,2.67007065957519e-07,ADA,1.205585343
32,-0.060559508,0.01026386,3.66138992135648e-09,36201,1,0.454536553,0.00018428,ADA2,8.436354018
33,-0.066414874,0.009235793,6.57183580002972e-13,31885,1,0.017531062,1.58371271923637e-136,ADAM12,12.1823133
34,0.001971729,0.010525454,0.851403313,35898,1,0.157124503,7.73020203839505e-08,ADAM15,0.069864664
35,-0.062667643,0.010429356,1.88708224355244e-09,36327,1,0.085408714,0.008945215,ADAM22,8.724209172
36,0.003084938,0.010923938,0.777637115,36881,1,1.122007184,3.42957272038491e-06,ADAM23,0.10922302
37,-0.095591216,0.010647442,2.88862748990155e-19,36761,1,0.265824701,0.117978004,ADAM8,18.53930846
38,0.00372048,0.009711203,0.70163908,32712,1,0.05167761,1.33683266686339e-17,ADAM9,0.15388623
39,-0.012049562,0.009711399,0.214701782,31885,1,0.007377469,1.35996081549548e-18,ADAMTS1,0.66816435
40,0.031997913,0.010874653,0.003258495,36849,1,1.22822306,0.213658413,ADAMTS13,2.486982992
41,-0.025567176,0.00975428,0.008767679,36465,1,0.221647426,0.019335326,ADAMTS15,2.057115359
42,-0.105123292,0.009621219,9.55540287229387e-28,35898,1,0.01106831,4.37195560973125e-61,ADAMTS16,27.019751
43,-0.021299334,0.00951008,0.025119958,31885,1,0.224303763,3.25015944754024e-59,ADAMTS4,1.599981089
44,0.140635095,0.010787057,9.14567043205519e-39,36684,1,0.29399663,2.83088653272128e-06,ADAMTS8,38.03878445
45,-0.061878703,0.009405671,4.81146289662611e-11,32859,2,0.036930046,1.08690904296743e-39,ADAMTSL2,10.31772286
46,0.003090284,0.009561166,0.746536776,32004,1,0.180231206,2.72590450223906e-44,ADAMTSL4,0.126948793
47,0.156445554,0.009865452,2.00870304861506e-56,32845,1,0.003560001,9.27133201951464e-09,ADAMTSL5,55.69708426
48,0.003630679,0.010655095,0.733296927,35873,1,0.391205085,0.003717722,ADCYAP1R1,0.134720135
49,-0.014025173,0.009845577,0.154307142,32092,1,0.132274662,1.7404969415458e-19,ADD1,0.811613972
50,-0.021016906,0.010565667,0.04668996,36265,1,1.39656525,3.94469933217863e-10,ADGRB3,1.330776496
51,-0.010743464,0.008697809,0.216768145,32092,4,0.000825844,4.46167969964557e-72,ADGRD1,0.664004538
52,-0.033214014,0.009811292,0.000711881,32712,1,0.095378231,8.35132112233244e-21,ADGRE1,3.147592381
53,0.037151994,0.010358931,0.000335621,36653,1,0.256203761,1.35164776709568e-12,ADGRE2,3.474151191
54,0.029325561,0.010330437,0.004531507,36676,1,0.274638935,1.57679650249324e-15,ADGRE5,2.343757311
55,-0.052082099,0.009713053,8.28273595086169e-08,32845,1,0.198199893,2.69047023533808e-82,ADGRF5,7.081826183
56,-0.075489886,0.00999833,4.44551718836146e-14,36465,1,0.065551012,2.62004408840246e-05,ADGRG1,13.35207771
57,0.063638094,0.009529363,2.45522343558519e-11,36448,1,0.017154765,8.64879206992281e-21,ADGRG2,10.60990898
58,0.002843891,0.009902711,0.773974037,31803,1,0.135180356,0.008265425,ADGRV1,0.111273608
59,-0.075306959,0.009151531,1.96023374510607e-16,32092,1,0.247973508,2.12408188989382e-103,ADH1B,15.70769214
60,-0.110709985,0.009473943,1.71956656949529e-31,35898,1,0.004476848,1.84261972330324e-82,ADH4,30.76458101
61,-0.027987595,0.008226273,0.000669204,32864,9,0.000258647,1.70271395171669e-156,ADIPOQ,3.174441703
62,-0.087589131,0.008854063,4.79199186894232e-23,36880,5,0.000433718,8.76316468078204e-12,ADM,22.31948393
63,0.012671764,0.009878056,0.199564638,31776,1,0.066650407,0.084492329,ADRA2A,0.699916412
64,0.014953697,0.009750179,0.125117179,32092,1,0.032719174,0.003201639,AFAP1,0.902683057
65,-0.058659165,0.009224339,2.05506777928968e-10,32864,6,0.009494339,7.14488321887358e-06,AFM,9.68717385
66,-0.042883155,0.010439696,4.00494115465161e-05,36205,1,0.331424311,8.35049743334918e-18,AFP,4.397403861
67,0.011687029,0.009867753,0.236277166,31803,1,0.105433196,0.031548619,AGBL2,0.626578246
68,0.001605947,0.010270622,0.875747624,36402,1,0.266615792,1.09522782052774e-13,AGER,0.057621032
69,-0.036611475,0.01035515,0.000407395,35636,1,0.541780884,0.000503301,AGR2,3.389984035
70,-0.044749416,0.010350385,1.5401975108585e-05,35810,1,0.842799561,0.004526888,AGR3,4.812423583
71,-0.088216856,0.00998533,1.04782449183652e-18,36653,1,0.098823594,0.00096195,AGRN,17.97971145
72,-0.078287435,0.01073401,3.08297060357002e-13,36881,1,1.669061311,0.502873386,AGRP,12.51103062
73,0.007367229,0.009773139,0.450960222,32833,1,0.024635191,1.35248269272858e-35,AGT,0.345861764
74,-0.088367994,0.01041259,2.20594925878017e-17,36448,1,0.365653275,4.50205350771555e-51,AGXT,16.65640448
75,-0.034398085,0.010751756,0.001378801,36448,1,0.766323693,7.25065843601527e-07,AHCY,2.860498481
76,0.051143331,0.009053194,1.62560695627314e-08,32004,1,0.009528099,2.3474006039637e-98,AHNAK,7.788984451
77,0.034344656,0.009656956,0.000376417,32004,1,0.057008667,1.24927605191773e-39,AHNAK2,3.424330851
78,-0.02734232,0.010017129,0.006345351,32702,1,0.064430999,0.000228367,AHSA1,2.197544339
79,-0.036470142,0.009902957,0.000231099,32833,1,0.041379438,1.91520323856362e-11,AHSG,3.636201914
80,-0.010214353,0.010433472,0.327587244,36501,1,0.226071279,4.07552493526822e-83,AHSP,0.484673017
81,-0.008783267,0.009924698,0.376168215,31950,1,0.100778311,0.504317029,AIDA,0.424617904
82,-0.034711849,0.010594271,0.00105212,35873,1,0.667232575,8.02578200927917e-06,AIF1,2.977934658
83,-0.011909781,0.009814832,0.224967847,32004,1,0.332630695,9.9529576518908e-89,AIF1L,0.647879548
84,-0.077838963,0.010580612,1.92404107085207e-13,36410,1,1.01201897,3.84272409353111e-08,AIFM1,12.71578566
85,-0.030222064,0.010578199,0.004278888,36448,1,1.102729012,6.69766744280763e-26,AK1,2.368669034
86,-0.039046929,0.009985997,9.24174587287077e-05,32796,1,0.134156907,0.000397607,AK2,4.034245978
87,0.065000327,0.009819673,3.66343176552205e-11,32092,1,0.039421602,1.56026779078641e-24,AKAP12,10.43611189
88,-0.026236822,0.010626244,0.013551515,35873,1,0.473726269,0.004470642,AKR1B1,1.868012148
89,-0.017801301,0.00989776,0.072104388,31950,1,0.079558133,0.857141959,AKR1B10,1.142038306
90,-0.027745422,0.010596352,0.008838191,35898,1,1.379324101,1.30559394585973e-06,AKR1C4,2.053636601
91,-0.051769397,0.009607108,7.14896088197414e-08,31885,1,0.164238601,3.75319738797074e-53,AKR7L,7.145757079
92,-0.053205307,0.010598412,5.18865097751483e-07,35813,1,0.211129813,4.28756417824691e-05,AKT1S1,6.284945542
93,-0.0279944,0.010031627,0.005263854,32799,1,0.083080251,0.268323294,AKT2,2.278696155
94,-0.013334203,0.0105855,0.207797804,35704,1,0.425862842,0.098936824,AKT3,0.682359046
95,-0.025794811,0.009999788,0.009897161,36849,1,0.206009087,9.83515973122787e-26,ALCAM,2.004489384
96,-0.071494237,0.010257873,3.23007591307566e-12,36562,1,0.236978904,8.61553638396019e-39,ALDH1A1,11.49078727
97,-0.031883738,0.009947252,0.001350603,32702,1,0.062044605,1.85034363088647e-12,ALDH2,2.869472237
98,-0.006407219,0.010103033,0.525962353,36428,1,0.05816062,1.99984583567936e-35,ALDH3A1,0.27904534
99,-0.046438207,0.009964511,3.16897417220576e-06,32799,1,0.187057557,0.477736555,ALDH5A1,5.4990813
100,-0.007622831,0.00998096,0.44502943,32262,1,0.074324309,0.652214102,ALMS1,0.351611268
101,-0.016705115,0.009903797,0.09166344,31885,1,0.111220988,7.82603706973557e-05,ALPI,1.037803848
102,-0.026375066,0.009616072,0.006094554,36465,3,0.009385654,0.258137448,ALPP,2.21505806
103,0.00370606,0.01064038,0.727615865,35960,1,0.515413547,1.62414460917348e-09,AMBN,0.13809784
104,-0.054204586,0.009920639,4.69010915695015e-08,36825,2,0.002979253,0.850332933,AMBP,7.328817049
105,0.002434371,0.010056778,0.808733098,32859,1,0.089404607,0.068916598,AMDHD2,0.092194782
106,-0.045922943,0.01060783,1.50088467298524e-05,35813,1,0.244629961,7.91012592725847e-12,AMFR,4.823652677
107,0.006758955,0.009947581,0.496853172,31950,1,0.074798652,0.397334085,AMIGO1,0.303771933
108,-0.000715158,0.010830103,0.94735092,36465,1,1.657019766,0.795339123,AMIGO2,0.023489119
109,-0.049926592,0.010470718,1.86596490792816e-06,35960,1,1.140848846,0.000164687,AMN,5.729096528
110,-0.028813503,0.008868491,0.001159409,32092,2,0.001341303,4.63697802221966e-113,AMOT,2.93576316
111,-0.039414967,0.009893805,6.79686186008175e-05,32576,1,0.078473846,1.22225742650743e-35,AMOTL2,4.167691557
112,0.006393312,0.009936952,0.519977134,32796,1,0.257554203,1.83426223378115e-12,AMPD3,0.284015754
114,0.030597645,0.010011295,0.002242468,34930,1,0.28372282,1.11527747397009e-37,AMY2A,2.649273839
115,0.038013971,0.00985213,0.000114319,33871,1,0.145230454,2.7924991085952e-49,AMY2B,3.941881872
116,-0.066473301,0.010044131,3.68839750998494e-11,36326,1,0.042476837,1.63289215181025e-42,ANG,10.43316228
117,-0.03163038,0.010784875,0.003360798,36368,1,1.702402234,0.098281562,ANGPT1,2.473557621
118,0.06370946,0.010535157,1.48689535488588e-09,36880,1,1.185061092,2.11762470986041e-31,ANGPT2,8.827719595
119,-0.032626019,0.010320313,0.001571756,35917,1,0.097024199,3.6740852951312e-21,ANGPTL1,2.803614776
120,-0.048425365,0.0102116,2.12215628198611e-06,36526,1,0.008877796,0.759972679,ANGPTL2,5.673222637
121,-0.006441659,0.009884828,0.514617355,36446,1,0.196562911,0.037126303,ANGPTL3,0.288515572
122,-0.017972545,0.010355312,0.08264531,36587,1,1.129044448,1.01367571138432e-51,ANGPTL4,1.082781785
123,-0.079346711,0.010733573,1.47273424720263e-13,36880,1,0.237051092,0.001129776,ANGPTL7,12.83187561
124,0.021451084,0.009905347,0.030348688,31776,1,0.191257378,0.00638575,ANK2,1.517860084
125,-0.024667024,0.009887981,0.012613264,31885,1,0.068795547,0.001450869,ANKMY2,1.89917253
126,0.004811793,0.009930224,0.627991584,31689,1,0.053403358,0.092619797,ANKRA2,0.202046176
127,-0.025707847,0.010536321,0.014695068,35873,1,0.640300915,1.82754022783935e-24,ANKRD54,1.8328284
128,-0.004006826,0.009921856,0.686334271,32004,1,0.065984441,0.895968315,ANP32C,0.163464315
129,-0.008620806,0.010788407,0.424248878,36505,1,0.676004714,4.49655204506797e-06,ANPEP,0.372379298
130,-0.023408921,0.009654286,0.0153258,31904,1,0.037611462,1.21658707206792e-30,ANXA1,1.814576834
131,-0.025391873,0.010276704,0.01348503,35813,1,0.137588732,4.38542326129347e-14,ANXA10,1.87014809
132,-0.030330136,0.010903616,0.005410967,36491,1,1.278794662,0.000126581,ANXA11,2.266725077
133,-0.042926173,0.009466939,5.80009132719023e-06,31512,2,0.013306141,1.3639845993358e-53,ANXA2,5.236565168
134,-0.053944613,0.011001573,9.461523338358e-07,36761,1,2.178676029,0.00029072,ANXA3,6.024038935
135,-0.030551152,0.010806833,0.004700888,36263,1,0.567302099,0.028172229,ANXA4,2.327820118
136,-0.012837568,0.01050685,0.221780573,35756,1,0.227793905,0.454234404,ANXA5,0.654076499
137,0.013397025,0.010676928,0.209572577,35960,1,0.414549926,0.001974888,AOC1,0.678665546
138,-0.013546532,0.010406093,0.192996918,36563,1,0.047650375,0.61849946,AOC3,0.714449626
139,-0.045042116,0.009930125,5.75603550514543e-06,32702,1,0.028516339,1.58470991218908e-14,AP1G2,5.239876536
140,-0.033855242,0.009882324,0.000613676,31950,1,0.041356014,0.0008423,AP2B1,3.212060588
141,-0.046801931,0.009935489,2.48024790371163e-06,32712,1,0.134550972,4.68167076547019e-19,AP3B1,5.605504909
142,-0.023161259,0.009986463,0.020386761,32796,1,0.172337511,0.313444731,AP3S2,1.69065176
143,-0.078584515,0.010395923,4.15160618799336e-14,36465,1,0.3644522,1.9000695689294e-72,APBB1IP,13.38178385
144,-0.090355391,0.008191277,3.05009611637395e-28,32558,8,5.57620404982002e-05,5.89533764094058e-66,APCS,27.51568647
145,-0.061842785,0.010734306,8.41696611938002e-09,36752,1,4.177857756,2.24121914478345e-30,APEX1,8.074844421
146,0.031959508,0.010408422,0.002138272,36448,1,0.388391798,4.73288530939619e-14,APLP1,2.669937116
147,0.055094781,0.009069216,1.25408924414368e-09,32864,3,0.012462312,1.45874964110262e-85,APOA1,8.901671557
148,0.026354671,0.009599192,0.006044994,32833,1,0.008269051,3.93670782395475e-48,APOA2,2.218604098
149,-0.031306814,0.009776198,0.001364408,32864,1,0.04120336,3.34655502188067e-20,APOA4,2.865055751
150,0.011416115,0.010053985,0.256181899,32833,1,0.078544055,0.237750108,APOB,0.591451559
151,0.023627945,0.009870814,0.016684291,32004,1,0.104378207,2.6957695710986e-15,APOBR,1.777692247
152,0.027805981,0.00925775,0.002670637,32804,1,0.934850676,3.3946391670823e-110,APOC1,2.573385185
153,0.062459846,0.009034985,4.8321486241596e-12,31356,1,0.033863301,1.54057275439444e-125,APOD,11.31585972
154,-0.009136043,0.009900679,0.356134228,32864,1,0.146209507,0.000376301,APOE,0.448386285
155,0.109966697,0.008574785,1.4731955628866e-37,32833,2,0.000492249,7.06628460718488e-106,APOF,36.8317396
156,-0.024852031,0.010810871,0.021521914,36562,1,0.596251031,0.036370799,APOH,1.667119117
157,-0.029364774,0.009526186,0.002054178,32833,1,0.0187832,9.29978263814702e-63,APOL1,2.68736196
158,0.024945618,0.010303565,0.01547988,36507,1,0.001473727,4.56320998921524e-16,APOM,1.810232404
159,-0.034944585,0.010840655,0.001267564,36509,1,2.136086081,0.200586671,APP,2.897030172
160,-0.019730661,0.009915159,0.046605027,32092,1,0.086136998,0.001377392,APPL2,1.331567235
161,-0.012861602,0.010761496,0.232036218,36327,1,0.435896833,7.81344625971856e-06,APRT,0.634444221
162,-0.028572949,0.00992392,0.003989477,32262,1,0.07258804,0.001399681,ARAF,2.39908401
163,-0.089807994,0.01061067,2.6802042938588e-17,36465,1,0.369570401,3.71999320939576e-35,AREG,16.5718321
164,-0.040872002,0.009963487,4.10268888410578e-05,32712,1,0.223491467,0.000235019,ARF6,4.386931415
165,-0.020901078,0.010034439,0.037264941,32799,1,0.07728353,0.55013782,ARFIP1,1.428699564
166,0.01960485,0.010793693,0.06932884,36318,1,0.562272168,1.13886233201176e-09,ARG1,1.159086068
167,-0.010159492,0.009981309,0.308755992,32702,1,0.048124609,0.233774825,ARG2,0.510384605
168,0.023192256,0.0105889,0.028513093,35873,1,0.38220242,0.600323762,ARHGAP1,1.544955663
169,-0.024200614,0.010579039,0.022166596,35873,1,0.431355749,2.44885765710869e-07,ARHGAP25,1.654301001
170,0.002037993,0.009950895,0.837725809,32262,1,0.375922223,0.312784281,ARHGAP30,0.076898104
171,-0.025819977,0.009895343,0.009076822,32092,1,0.12473816,1.17776539053306e-12,ARHGAP45,2.042066194
